20000701,16.55
20000801,18
20000901,15.65
20001001,11.25
20001101,7.7
20001201,6.4
20010101,3.8
20010201,5.4
20010301,6.05
20010401,8.85
20010501,13.2
20010601,15.65
20010701,18.4
20010801,17.8
20010901,14.2
20011001,14.05
20011101,7.55
20011201,3.5
20020101,6.3
20020201,7.75
20020301,8.5
20020401,10.2
20020501,12.6
20020601,15.15
20020701,17.05
20020801,17.85
20020901,14.85
20021001,10.95
20021101,9.1
20021201,6.5
20030101,4.7
20030201,4.5
20030301,8
20030401,9.95
20030501,12.8
20030601,17.1
20030701,18.55
20030801,19.5
20030901,14.7
20031001,8.95
20031101,8.85
20031201,5.25
20040101,5.75
20040201,5.8
20040301,7.15
20040401,10.45
20040501,13.3
20040601,16.9
20040701,17.1
20040801,18.8
20040901,15.9
20041001,11.65
20041101,8.35
20041201,5.7
20050101,6.6
20050201,4.7
20050301,7.95
20050401,10
20050501,12.4
20050601,16.8
20050701,17.85
20050801,17.65
20050901,16.4
20051001,14
20051101,6.5
20051201,4.75
20060101,4.7
20060201,3.7
20060301,5.6
20060401,9.65
20060501,13.3
20060601,17.4
20060701,21
20060801,17.45
20060901,17.8
20061001,13.9
20061101,8.6
20061201,6.85
20070101,7.6
20070201,6.7
20070301,7.85
20070401,11.7
20070501,12.3
20070601,15.9
20070701,16.4
20070801,16.85
20070901,14.75
20071001,11.5
20071101,7.8
20071201,5.35
20080101,7.5
20080201,6.1
20080301,7.05
20080401,8.9
20080501,14.1
20080601,15.6
20080701,17.4
20080801,17.35
20080901,14
20081001,10.15
20081101,7.45
20081201,4.1
20090101,3.25
20090201,4.95
20090301,7.8
20090401,10.85
20090501,13.25
20090601,16.35
20090701,17.75
20090801,18
20090901,15.4
20091001,12.3
20091101,9.75
20091201,3.8
20100101,2.85
20100201,4.2
20100301,7.25
20100401,10.35
20100501,12.45
20100601,17.05
20100701,19.05
20100801,16.75
20100901,14.55
20101001,10.95
20101101,5.55
20101201,2.45
20110101,4.45
20110201,7.4
20110301,7.8
20110401,13.35
20110501,13.65
20110601,14.75
20110701,15.8
20110801,16.05
20110901,15.7
20111001,13.35
20111101,9.9
20111201,6.2
20120101,6.7
20120201,4.25
20120301,8.8
20120401,8.6
20120501,13.7
20120601,15.25
20120701,16.55
20120801,17.7
20120901,13.8
20121001,10.25
20121101,7.15
20121201,5.6
20130101,4.15
20130201,3.55
20130301,3.25
20130401,8.4
20130501,11.3
20130601,14.75
20130701,19.7
20130801,18.1
20130901,14.45
20131001,13.1
20131101,6.85
20131201,6.8
20140101,6.4
20140201,6.95
20140301,8.15
20140401,10.7
20140501,13
20140601,16.65
20140701,19.2
20140801,16.25
20140901,16.25
20141001,13.35
20141101,8.6
20141201,5.55
20150101,5
20150201,4.25
20150301,7.35
20150401,10.2
20150501,12.25
20150601,15.65
20150701,17.55
20150801,17.15
20150901,13.65
20151001,11.5
20151101,10.2
20151201,10.85
20160101,6.2
20160201,5.9
20160301,6.2
20160401,8.45
20160501,13.55
20160601,15.95
20160701,18.55
20160801,18.55
20160901,16.95
20161001,11.2
20161101,6.35
20161201,6.3
